symbol,year_id,year_label,sort_order,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,debt_to_equity,equity_ratio,book_value_per_share
RELIANCE,40,Sep 2024,20242,6766.0,812687,357525,638145,1815123,968747,198873,244559,402944,1815123,0.4362971396773213,0.45145866147913943,1211.1336092225836
SBILIFE,7,Mar 2013,20134,1000.0,1736,0,50978,53714,283,3,50047,3382,53714,0.0,0.05093644115128272,27.36
SBILIFE,11,Mar 2014,20144,1000.0,2356,0,57284,60640,304,4,56275,4058,60640,0.0,0.05534300791556728,33.56
SBILIFE,15,Mar 2015,20154,1000.0,3056,0,70064,74121,292,7,69385,4437,74121,0.0,0.0547213340348889,40.56
SBILIFE,18,Mar 2016,20164,1000.0,3733,0,78696,83429,301,146,77843,5139,83429,0.0,0.056730872957844396,47.33
SBILIFE,21,Mar 2017,20174,1000.0,4552,0,96687,102240,507,31,95830,5871,102240,0.0,0.05430359937402191,55.52
SBILIFE,24,Mar 2018,20184,1000.0,5528,0,115193,121720,511,70,114436,6703,121720,0.0,0.053631284916201116,65.28
SBILIFE,27,Mar 2019,20194,1000.0,6576,0,139157,146734,563,32,139325,6814,146734,0.0,0.05163084220426077,75.76
SBILIFE,30,Mar 2020,20204,1000.0,7743,0,156837,165580,568,13,158813,6186,165580,0.0,0.052802270805652855,87.43
SBILIFE,33,Mar 2021,20214,1000.0,9400,0,216430,226830,564,1,218756,7509,226830,0.0,0.045849314464577,104.0
SBILIFE,36,Mar 2022,20224,1000.0,10622,0,261715,273337,919,3,264437,7978,273337,0.0,0.04251894181907316,116.22
SBILIFE,39,Mar 2023,20234,1001.0,12017,0,301582,314599,867,1,303988,9743,314599,0.0,0.04137966109237474,130.04995004995007
SBILIFE,41,Mar 2024,20244,1001.0,13907,0,383390,398299,1198,6,384943,12152,398299,0.0,0.03742916753494234,148.93106893106895
SBILIFE,40,Sep 2024,20242,1002.0,15257,0,432238,448497,563,0,435926,12009,448497,0.0,0.03625219343719133,162.26546906187625
ZYDUSLIFE,7,Mar 2013,20134,102.0,2842,2918,1512,7374,3026,736,114,3498,7374,0.9911684782608695,0.3992405749932194,
ZYDUSLIFE,11,Mar 2014,20144,102.0,3337,2700,1847,7986,3124,892,87,3885,7986,0.7851119511485897,0.43062860005008763,
ZYDUSLIFE,15,Mar 2015,20154,102.0,4149,2651,2144,9047,3352,798,154,4743,9047,0.6236179722418255,0.46987951807228917,
ZYDUSLIFE,18,Mar 2016,20164,102.0,5597,2442,2208,10350,3748,951,416,5235,10350,0.4284962274083173,0.5506280193236714,
ZYDUSLIFE,21,Mar 2017,20174,102.0,6858,5207,2937,15104,5755,1543,435,7371,15104,0.7481321839080459,0.4608050847457627,
ZYDUSLIFE,24,Mar 2018,20184,102.0,8642,5407,3632,17783,6483,1527,746,9028,17783,0.6183668801463861,0.49170556149131195,
ZYDUSLIFE,27,Mar 2019,20194,102.0,10284,7899,4945,23231,12164,837,674,9556,23231,0.7605430387059503,0.44707502905600277,
ZYDUSLIFE,30,Mar 2020,20204,102.0,10273,7986,5115,23477,12230,742,765,9740,23477,0.7697349397590362,0.44192188098990504,
ZYDUSLIFE,33,Mar 2021,20214,102.0,12890,4608,6165,23765,12133,783,830,10019,23765,0.35467980295566504,0.5466863033873343,
ZYDUSLIFE,36,Mar 2022,20224,102.0,16897,4221,6421,27642,12188,726,3288,11439,27642,0.24830872404259074,0.614969973229144,
ZYDUSLIFE,39,Mar 2023,20234,101.0,17415,1195,6851,25562,11521,1201,1547,11294,25562,0.06822333866179493,0.6852358970346608,
ZYDUSLIFE,41,Mar 2024,20244,101.0,19729,804,8201,28834,12368,2423,1220,12822,28834,0.0405446293494705,0.6877297634736769,
ZYDUSLIFE,40,Sep 2024,20242,101.0,21724,190,9431,31446,14304,1051,2596,13495,31446,0.00870561282932417,0.6940469376073268,
SHREECEM,5,Jun 2013,20131,35.0,3809,1288,1028,6160,1782,133,2203,2042,6160,0.3350676378772112,0.624025974025974,1098.2857142857142
SHREECEM,8,Jun 2014,20141,35.0,4676,1200,1418,7329,2194,758,2244,2132,7329,0.25472298874973465,0.6427889207258835,1346.0
SHREECEM,12,Jun 2015,20151,35.0,5241,917,1805,7998,3004,511,1662,2820,7998,0.17380591357088704,0.6596649162290573,1507.4285714285713
SHREECEM,18,Mar 2016,20164,35.0,6811,881,1737,9463,3050,264,3030,3118,9463,0.1286882851300029,0.7234492232907112,1956.0
SHREECEM,21,Mar 2017,20174,35.0,7663,1293,2175,11166,2599,710,4042,3814,11166,0.16796570537802027,0.6894142933906502,2199.4285714285716
SHREECEM,24,Mar 2018,20184,35.0,8862,3403,2842,15142,3589,1427,5434,4691,15142,0.3824884792626728,0.5875709945845992,2542.0
SHREECEM,27,Mar 2019,20194,35.0,9636,2803,3019,15493,6182,1129,2286,5896,15493,0.2898355909419915,0.6242173884980313,2763.1428571428573
SHREECEM,30,Mar 2020,20204,36.0,13133,3146,3629,19944,6163,1197,6358,6227,19944,0.2388943731490622,0.66029883674288,3658.0555555555557
SHREECEM,33,Mar 2021,20214,36.0,15361,2230,3886,21513,6216,997,8500,5800,21513,0.14483340910566994,0.7157067819458002,4276.944444444444
SHREECEM,36,Mar 2022,20224,36.0,17424,2129,4159,23749,7282,1054,9033,6380,23749,0.12193585337915235,0.7351888500568445,4850.0
SHREECEM,39,Mar 2023,20234,36.0,18600,2725,4973,26334,7481,2797,8683,7373,26334,0.14622236531444516,0.707678286625655,5176.666666666667
SHREECEM,41,Mar 2024,20244,36.0,20667,1656,5566,27925,9591,1930,7556,8848,27925,0.07998840747717723,0.7413786929274844,5750.833333333333
SHREECEM,40,Sep 2024,20242,36.0,20843,1682,5297,27859,9656,2777,6943,8482,27859,0.08055941376502707,0.7494526005958577,5799.722222222222
ZOMATO,24,Mar 2018,20184,0.0,1036,186,152,1374,190,1,829,354,1374,0.17953667953667954,0.7540029112081513,
ZOMATO,27,Mar 2019,20194,0.0,2356,348,709,3413,389,1,2145,879,3413,0.14770797962648557,0.6903017872839144,
ZOMATO,30,Mar 2020,20204,0.0,457,326,2117,2900,1591,1,324,985,2900,0.7133479212253829,0.15758620689655173,
ZOMATO,33,Mar 2021,20214,0.0,7644,527,532,8704,1539,0,2205,4959,8704,0.06894296180010466,0.8782169117647058,
ZOMATO,36,Mar 2022,20224,764.0,15741,70,751,17327,1404,1,4718,11204,17327,0.004241139048773099,0.9525595890806257,
ZOMATO,39,Mar 2023,20234,836.0,18624,507,1632,21599,6344,7,6765,8483,21599,0.02605344295991778,0.9009676373906199,
ZOMATO,41,Mar 2024,20244,868.0,19545,749,2194,23356,6448,18,11645,5245,23356,0.03669230392397002,0.8739938345607124,
ZOMATO,40,Sep 2024,20242,872.0,20446,1159,2728,25205,8390,59,11708,5048,25205,0.054367201426024955,0.8457845665542552,
WIPRO,7,Mar 2013,20134,492.0,26072,6381,10675,43621,9996,407,6765,26454,43621,0.240212317422075,0.6089727424864171,
WIPRO,11,Mar 2014,20144,493.0,31636,5159,12245,49533,10649,369,6146,32368,49533,0.16057144635687384,0.648638281549674,
WIPRO,15,Mar 2015,20154,494.0,36598,7891,13367,58350,10837,395,5532,41586,58350,0.2127412919227866,0.635681233933162,
WIPRO,18,Mar 2016,20164,494.0,45651,12522,12924,71590,17279,381,20915,33016,71590,0.2713620110521183,0.6445732644224054,
WIPRO,21,Mar 2017,20174,486.0,51184,14241,12761,78672,19886,738,29913,28135,78672,0.27561447648538806,0.6567775066097213,
WIPRO,24,Mar 2018,20184,905.0,47022,13901,13563,75391,18127,1378,25797,30090,75391,0.29004527719239676,0.6357124855752013,
WIPRO,27,Mar 2019,20194,1207.0,55216,9947,16217,82586,17465,2142,22887,40093,82586,0.176293355546497,0.6832029641827913,
WIPRO,30,Mar 2020,20204,1143.0,54179,9724,15954,81000,22062,1881,20032,37024,81000,0.17577094103611582,0.6829876543209876,
WIPRO,33,Mar 2021,20214,1096.0,53805,10451,17213,82566,23040,1853,18775,38898,82566,0.190360831314548,0.6649347188915534,
WIPRO,36,Mar 2022,20224,1096.0,64307,17593,24280,107276,37990,1602,26154,41531,107276,0.2689937770438665,0.6096703829374697,
WIPRO,39,Mar 2023,20234,1098.0,76570,17467,21789,116924,44757,617,33073,38477,116924,0.2248931348818046,0.6642605453114844,
WIPRO,41,Mar 2024,20244,1045.0,73488,16465,23611,114609,43628,723,33384,36873,114609,0.2209088591630553,0.6503241455732098,
WIPRO,40,Sep 2024,20242,1046.0,80330,19282,24893,125552,43476,846,43970,37260,125552,0.2369494691309477,0.6481457881993118,
VEDL,7,Mar 2013,20134,87.0,17388,4839,723,23037,4136,723,16059,2119,23037,0.2769098712446352,0.7585623128011459,
VEDL,11,Mar 2014,20144,296.0,72712,80566,60545,214120,87205,43128,37910,45877,214120,1.1035229015998247,0.34096768167382774,
VEDL,15,Mar 2015,20154,296.0,53579,77752,58654,190281,70108,38748,39606,41819,190281,1.4431925754060324,0.2831338914552688,
VEDL,18,Mar 2016,20164,296.0,43743,67778,80163,191980,67231,38461,53386,32903,191980,1.539044937441813,0.2293936868423794,
VEDL,21,Mar 2017,20174,297.0,60128,71569,64952,196946,76756,27557,46962,45671,196946,1.1844269755895738,0.3068099885247733,
VEDL,24,Mar 2018,20184,372.0,62940,58159,58896,180367,80279,32055,28700,39333,180367,0.9186094263330806,0.3510176473523427,
VEDL,27,Mar 2019,20194,372.0,61925,66226,70045,198568,96397,24959,33065,44147,198568,1.0630688476170602,0.313731316224165,
VEDL,30,Mar 2020,20204,372.0,54263,59187,66915,180737,88904,18585,24753,48495,180737,1.0833165553216801,0.30229006788870016,
VEDL,33,Mar 2021,20214,372.0,61906,57669,63549,183496,90470,16314,16660,60052,183496,0.9259931275891968,0.3393970440772551,
VEDL,36,Mar 2022,20224,372.0,65011,53583,74981,193947,93466,15879,17291,67311,193947,0.8195249529694263,0.3371178724084415,
VEDL,39,Mar 2023,20234,372.0,39051,80329,69703,189455,95744,19529,13150,61032,189455,2.037617634375872,0.20808635295980576,
VEDL,41,Mar 2024,20244,372.0,30350,87706,69690,188118,98963,22889,11869,54397,188118,2.8548271596901245,0.16331238903241582,
VEDL,40,Sep 2024,20242,391.0,37097,79808,87879,205175,100699,27719,12823,63934,205175,2.128894579598805,0.18271231875228464,
SHRIRAMFIN,7,Mar 2013,20134,227.0,7111,33386,6550,47274,72,0,3280,43922,47274,4.549741073862088,0.15522274400304606,64.65198237885463
SHRIRAMFIN,11,Mar 2014,20144,227.0,8283,38630,5192,52332,155,0,2435,49742,52332,4.539365452408931,0.1626156080409692,74.97797356828194
SHRIRAMFIN,15,Mar 2015,20154,227.0,9039,46695,6193,62154,154,0,3037,58962,62154,5.039391323116771,0.149081314155163,81.63876651982379
SHRIRAMFIN,18,Mar 2016,20164,227.0,9949,49790,8048,68013,152,0,1340,66522,68013,4.892885220125786,0.1496184552953112,89.65638766519824
SHRIRAMFIN,21,Mar 2017,20174,227.0,11105,53080,10034,74446,136,0,1518,72791,74446,4.684080480056477,0.1522177148537195,99.84140969162996
SHRIRAMFIN,24,Mar 2018,20184,227.0,13463,82131,1539,97360,122,0,2456,94782,97360,5.999342585829072,0.14061216105176663,120.61674008810573
SHRIRAMFIN,27,Mar 2019,20194,227.0,15736,87914,1542,105419,147,0,4126,101146,105419,5.507360771784752,0.15142431629971825,140.6431718061674
SHRIRAMFIN,30,Mar 2020,20204,227.0,17915,94735,1389,114266,489,0,2936,110841,114266,5.221860875316944,0.15876988780564646,159.84140969162996
SHRIRAMFIN,33,Mar 2021,20214,253.0,21464,106546,1647,129910,437,0,3347,126126,129910,4.906110420407975,0.16716957893926565,171.67588932806325
SHRIRAMFIN,36,Mar 2022,20224,271.0,25824,114846,1328,142268,418,0,6971,134879,142268,4.401073002490898,0.18342142997722607,192.5830258302583
SHRIRAMFIN,39,Mar 2023,20234,374.0,43138,164202,2858,210573,3714,66,7430,199363,210573,3.7737175951461666,0.2066361784274337,232.68449197860963
SHRIRAMFIN,41,Mar 2024,20244,376.0,48571,195496,3823,248266,3718,0,9472,235076,248266,3.994034363699512,0.19715547034229416,260.3563829787234
SHRIRAMFIN,40,Sep 2024,20242,376.0,52016,207820,14875,275087,3215,0,11616,260256,275087,3.966636127653077,0.19045611024875767,278.6808510638298
SIEMENS,1,Sep 2011,20112,68.0,3748,0,6341,10158,1169,249,0,8739,10158,0.0,0.3756645008860012,112.23529411764706
SIEMENS,9,Sep 2014,20142,71.0,4304,0,5915,10290,1356,41,8,8886,10290,0.0,0.42517006802721086,123.2394366197183
SIEMENS,13,Sep 2015,20152,71.0,5046,25,5433,10576,1394,32,114,9037,10576,0.004885675200312683,0.48383131618759456,144.14084507042253
SIEMENS,16,Sep 2016,20162,71.0,6732,25,5157,11986,1227,79,110,10570,11986,0.003674849331177422,0.5675788419823127,191.6338028169014
SIEMENS,19,Sep 2017,20172,71.0,7619,0,5448,13138,1365,143,0,11630,13138,0.0,0.5853250114172629,216.61971830985917
SIEMENS,22,Sep 2018,20182,71.0,8228,0,6037,14336,1381,62,0,12893,14336,0.0,0.5788922991071429,233.77464788732394
SIEMENS,25,Sep 2019,20192,71.0,8978,0,6309,15358,1219,58,0,14081,15358,0.0,0.5892043234796197,254.90140845070422
SIEMENS,28,Sep 2020,20202,71.0,9421,0,6368,15860,1196,88,0,14576,15860,0.0,0.5984867591424968,267.38028169014086
SIEMENS,31,Sep 2021,20212,71.0,10276,4,7664,18015,3264,35,3,14713,18015,0.0003865854837150865,0.5743547044129892,291.46478873239437
SIEMENS,34,Sep 2022,20222,71.0,11539,182,8317,20109,3107,52,1,16949,20109,0.015676141257536608,0.5773534238400716,327.0422535211268
SIEMENS,37,Sep 2023,20232,71.0,13016,175,8384,21646,3038,50,1,18556,21646,0.01337204859784519,0.6045920724383258,368.6478873239437
SIEMENS,40,Sep 2024,20242,71.0,15286,279,9663,25299,3112,103,1,22082,25299,0.018167610861496385,0.6070200403177991,432.59154929577466
UNITDSPR,7,Mar 2013,20134,126.0,4661,8242,3453,16483,7869,131,218,8265,16483,1.721746396490495,0.29042043317357275,
UNITDSPR,11,Mar 2014,20144,145.0,2887,8307,3518,14858,5700,110,238,8810,14858,2.7397757255936677,0.20406515008749496,
UNITDSPR,15,Mar 2015,20154,145.0,514,4987,2242,7889,1921,114,216,5637,7889,7.56752655538695,0.08353403473190518,
UNITDSPR,18,Mar 2016,20164,145.0,1489,4242,2452,8329,1887,282,77,6084,8329,2.5960832313341493,0.19618201464761675,
UNITDSPR,21,Mar 2017,20174,145.0,1640,4144,2967,8896,1917,199,0,6780,8896,2.3215686274509806,0.20065197841726617,
UNITDSPR,24,Mar 2018,20184,145.0,2274,3421,3086,8926,1791,102,0,7033,8926,1.4142207523770154,0.2710060497423258,
UNITDSPR,27,Mar 2019,20194,145.0,2945,2883,3135,9109,1841,118,25,7124,9109,0.933009708737864,0.33922494236469425,
UNITDSPR,30,Mar 2020,20204,145.0,3583,2570,2546,8844,1956,121,22,6745,8844,0.6893776824034334,0.42152872003618275,
UNITDSPR,33,Mar 2021,20214,145.0,3974,1037,3354,8511,1893,97,0,6521,8511,0.251760135955329,0.48396193161790624,
UNITDSPR,36,Mar 2022,20224,145.0,4808,605,3304,8863,1855,96,222,6690,8863,0.12214819301433474,0.5588401218549024,
UNITDSPR,39,Mar 2023,20234,145.0,5854,183,3534,9716,1534,83,286,7813,9716,0.030505084180696782,0.6174351585014409,
UNITDSPR,41,Mar 2024,20244,145.0,6976,265,3790,11176,1560,37,645,8934,11176,0.03721387445583486,0.6371689334287759,
UNITDSPR,40,Sep 2024,20242,145.0,7487,518,3805,11955,1798,66,819,9272,11955,0.06787211740041929,0.6383939774153075,
UNIONBANK,7,Mar 2013,20134,597.0,16722,287589,8003,312912,2483,13,81808,228608,312912,16.605404469080202,0.05534782942169044,
UNIONBANK,11,Mar 2014,20144,630.0,18004,327078,9300,355013,2621,2,94636,257753,355013,17.552753032091875,0.05248821874128553,
UNIONBANK,15,Mar 2015,20154,636.0,19263,352618,11048,383566,2690,4,85818,295053,383566,17.72038795919393,0.05187894651767883,
UNIONBANK,18,Mar 2016,20164,687.0,22361,374754,9562,407365,3939,13,90573,312840,407365,16.259718847622352,0.05657825291814466,
UNIONBANK,21,Mar 2017,20174,687.0,23406,418420,13167,455681,3896,21,113441,338322,455681,17.366870045241356,0.05287251388581047,
UNIONBANK,24,Mar 2018,20184,1169.0,24083,455969,9900,491120,3824,34,125485,361777,491120,18.05674798035799,0.051417168920019546,
UNIONBANK,27,Mar 2019,20194,1763.0,25073,460780,10964,498581,3743,44,128391,366402,498581,17.17021910866001,0.05382475465370722,
UNIONBANK,30,Mar 2020,20204,3423.0,30567,505150,16369,555509,4734,54,154251,396470,555509,14.861724036481318,0.06118712748128293,
UNIONBANK,33,Mar 2021,20214,6407.0,58331,977576,40063,1082377,7303,63,339059,735952,1082377,15.100497389477587,0.05981095311522695,
UNIONBANK,36,Mar 2022,20224,6835.0,64026,1085613,37292,1193766,7171,37,351839,834718,1193766,15.32031724079536,0.05935920440019233,
UNIONBANK,39,Mar 2023,20234,6835.0,71969,1163059,46495,1288357,8826,22,343727,935782,1288357,14.758882797827521,0.061166276117566795,
UNIONBANK,41,Mar 2024,20244,7634.0,89964,1251568,52831,1401996,9224,36,343953,1048783,1401996,12.823705403799257,0.06961360802741234,
SUNPHARMA,7,Mar 2013,20134,104.0,14886,260,5128,20377,5647,563,2412,11756,20377,0.01734489659773182,0.7356333120675271,144.1346153846154
SUNPHARMA,11,Mar 2014,20144,207.0,18318,2561,8009,29095,6817,842,2786,18650,29095,0.13824561403508773,0.6367073380305894,89.4927536231884
SUNPHARMA,15,Mar 2015,20154,207.0,25431,8996,14089,48723,12682,2039,2716,31286,48723,0.35088540447772837,0.5261991256696016,123.85507246376811
SUNPHARMA,18,Mar 2016,20164,241.0,32742,8497,13948,55428,15872,2175,1830,35550,55428,0.25761756056150137,0.5950602583531789,136.85892116182572
SUNPHARMA,21,Mar 2017,20174,240.0,36400,9832,14624,61095,17675,2801,1192,39427,61095,0.2683406113537118,0.5997217448236353,152.66666666666666
SUNPHARMA,24,Mar 2018,20184,240.0,38074,10385,15598,64297,18853,2465,7143,35837,64297,0.2710497468288354,0.5958909435899031,159.64166666666668
SUNPHARMA,27,Mar 2019,20194,240.0,41169,10514,12666,64590,21837,1411,7903,33439,64590,0.25390615566664254,0.641105434277752,172.5375
SUNPHARMA,30,Mar 2020,20204,240.0,45025,8315,14615,68194,22847,1220,10143,33984,68194,0.18369601237158953,0.6637680734375458,188.60416666666666
SUNPHARMA,33,Mar 2021,20214,240.0,46223,3869,17291,67622,21553,1567,9612,34890,67622,0.08327055936982115,0.6870988731477922,193.59583333333333
SUNPHARMA,36,Mar 2022,20224,240.0,47771,1290,20474,69776,22665,1287,12849,32975,69776,0.02686884255691404,0.6880732630130704,200.04583333333332
SUNPHARMA,39,Mar 2023,20234,240.0,55755,6886,17831,80712,24065,4973,14824,36849,80712,0.12297526564871863,0.6937630092179602,233.3125
SUNPHARMA,41,Mar 2024,20244,240.0,63427,3274,18367,85308,23211,5354,15026,41717,85308,0.051423814535002436,0.7463192197683687,265.27916666666664
SUNPHARMA,40,Sep 2024,20242,240.0,68875,2572,16429,88116,28318,1150,17744,40904,88116,0.03721334008536497,0.784363793181715,287.9791666666667
ULTRACEMCO,7,Mar 2013,20134,274.0,14955,7342,7010,29582,15050,3601,4709,6222,29582,0.4821065073215576,0.514806301129065,
ULTRACEMCO,11,Mar 2014,20144,274.0,16908,7332,7671,32185,18100,2186,4862,7037,32185,0.4267256431148877,0.5338511729066335,
ULTRACEMCO,15,Mar 2015,20154,274.0,18767,9829,9183,38053,23343,2250,4500,7961,38053,0.5162018801533533,0.5003810474864006,
ULTRACEMCO,18,Mar 2016,20164,274.0,21671,10616,8631,41193,25309,1469,5095,9319,41193,0.4837548416495785,0.5327361444905688,
ULTRACEMCO,21,Mar 2017,20174,275.0,24117,8474,9343,42209,25904,921,6691,8693,42209,0.3474089865529682,0.5778862327939539,
ULTRACEMCO,24,Mar 2018,20184,275.0,26107,19480,11280,57141,39715,1511,5447,10468,57141,0.7383822303085437,0.46170000525017063,
ULTRACEMCO,27,Mar 2019,20194,275.0,33476,25337,17438,76525,56645,1153,2921,15806,76525,0.7507036828538414,0.4410454099967331,
ULTRACEMCO,30,Mar 2020,20204,289.0,38755,23019,17151,79214,57151,920,5929,15215,79214,0.5895656182768159,0.4928926704875401,
ULTRACEMCO,33,Mar 2021,20214,289.0,43886,21719,20282,86176,55412,1687,12178,16900,86176,0.49165817770232034,0.5126137207575195,
ULTRACEMCO,36,Mar 2022,20224,289.0,50147,11299,22077,83811,55488,4785,6336,17203,83811,0.22402648901578237,0.6017825822386083,
ULTRACEMCO,39,Mar 2023,20234,289.0,54036,11058,25998,91380,59579,4040,7297,20464,91380,0.20355269213069488,0.5944955132414095,
ULTRACEMCO,41,Mar 2024,20244,289.0,59939,11403,29167,100797,62878,6811,8249,22859,100797,0.1893305439330544,0.5975177832673592,
ULTRACEMCO,40,Sep 2024,20242,289.0,61076,16964,29282,107611,68042,6410,7579,25579,107611,0.27644422716532224,0.5702483946808412,
TVSMOTOR,7,Mar 2013,20134,48.0,851,1068,1415,3381,1593,36,348,1404,3381,1.1879866518353726,0.2658976634131914,
TVSMOTOR,11,Mar 2014,20144,48.0,1113,728,1743,3632,1517,48,439,1628,3632,0.6270456503014643,0.31965859030837,
TVSMOTOR,15,Mar 2015,20154,48.0,1277,1119,2126,4570,1637,93,539,2301,4570,0.8445283018867924,0.2899343544857768,
TVSMOTOR,18,Mar 2016,20164,48.0,1771,1091,2236,5146,2038,47,943,2118,5146,0.59978009895547,0.353478429848426,
TVSMOTOR,21,Mar 2017,20174,48.0,2169,1311,2601,6128,2362,64,1155,2547,6128,0.591339648173207,0.36178198433420367,
TVSMOTOR,24,Mar 2018,20184,48.0,2630,6928,3586,13190,3094,313,421,9362,13190,2.5870052277819267,0.20303260045489008,
TVSMOTOR,27,Mar 2019,20194,48.0,3123,9298,4228,16696,3367,745,440,12145,16696,2.9321980447808262,0.18992573071394345,
TVSMOTOR,30,Mar 2020,20204,48.0,3235,11591,4399,19272,3811,1006,371,14085,19272,3.5306122448979593,0.17035076795350768,
TVSMOTOR,33,Mar 2021,20214,48.0,3779,12179,5859,21865,4221,1041,468,16135,21865,3.182388293702639,0.1750285844957695,
TVSMOTOR,36,Mar 2022,20224,48.0,4352,15827,6692,26919,5975,552,605,19788,26919,3.5970454545454547,0.16345332293175824,
TVSMOTOR,39,Mar 2023,20234,48.0,5457,22376,7144,35025,5748,743,967,27566,35025,4.064668483197093,0.15717344753747323,
TVSMOTOR,41,Mar 2024,20244,48.0,6736,26006,9235,42024,5891,1033,1123,33977,42024,3.833431603773585,0.1614315629164287,
TVSMOTOR,40,Sep 2024,20242,48.0,7712,14619,22568,44946,6851,417,1166,36512,44946,1.8838917525773196,0.17265162639611978,
TRENT,7,Mar 2013,20134,33.0,1198,343,635,2209,843,106,317,943,2209,0.2786352558895207,0.5572657311000453,37.303030303030305
TRENT,11,Mar 2014,20144,33.0,958,332,614,1936,720,138,300,778,1936,0.3350151362260343,0.5118801652892562,30.03030303030303
TRENT,15,Mar 2015,20154,33.0,1389,267,518,2207,668,92,740,706,2207,0.1877637130801688,0.6443135478024468,43.09090909090909
TRENT,18,Mar 2016,20164,33.0,1431,400,292,2157,477,55,1067,558,2157,0.273224043715847,0.6787204450625869,44.36363636363637
TRENT,21,Mar 2017,20174,33.0,1514,392,283,2222,549,5,1080,588,2222,0.25339366515837103,0.6962196219621962,46.878787878787875
TRENT,24,Mar 2018,20184,33.0,1562,391,349,2336,613,10,1023,691,2336,0.245141065830721,0.682791095890411,48.333333333333336
TRENT,27,Mar 2019,20194,33.0,1613,494,418,2559,662,87,883,927,2559,0.3001215066828676,0.643220007815553,49.878787878787875
TRENT,30,Mar 2020,20204,36.0,2352,300,2819,5507,2738,23,1515,1230,5507,0.12562814070351758,0.4336299255493009,66.33333333333333
TRENT,33,Mar 2021,20214,36.0,2277,300,3111,5724,3054,108,1487,1075,5724,0.1297016861219196,0.40408805031446543,64.25
TRENT,36,Mar 2022,20224,36.0,2328,4725,637,7726,4687,105,1284,1651,7726,1.998730964467005,0.305979808439037,65.66666666666667
TRENT,39,Mar 2023,20234,36.0,2560,4464,1022,8082,4527,102,1110,2343,8082,1.7195685670261942,0.32120762187577334,72.11111111111111
TRENT,41,Mar 2024,20244,36.0,4032,1753,1341,7162,2450,224,1416,3072,7162,0.4309242871189774,0.5679977659871545,113.0
TRENT,40,Sep 2024,20242,36.0,4644,1842,1752,8274,2804,219,1517,3735,8274,0.3935897435897436,0.5656272661348803,130.0
TORNTPHARM,7,Mar 2013,20134,42.0,1380,693,1638,3753,820,285,60,2587,3753,0.4873417721518987,0.37889688249400477,169.28571428571428
TORNTPHARM,11,Mar 2014,20144,85.0,1818,1132,1988,5022,875,534,186,3427,5022,0.5948502364687336,0.3789326961369972,111.94117647058823
TORNTPHARM,15,Mar 2015,20154,85.0,2406,2740,2589,7820,2833,678,298,4011,7820,1.099959855479727,0.31854219948849105,146.52941176470588
TORNTPHARM,18,Mar 2016,20164,85.0,3409,2352,3040,8886,2859,1042,780,4206,8886,0.6731539782484258,0.3932027909070448,205.52941176470588
TORNTPHARM,21,Mar 2017,20174,85.0,4266,2510,2740,9601,3688,519,804,4589,9601,0.5768788784187543,0.45318196021247786,255.94117647058823
TORNTPHARM,24,Mar 2018,20184,85.0,4538,6462,3159,14243,7855,647,492,5249,14243,1.3977936404931863,0.32458049568208946,271.94117647058823
TORNTPHARM,27,Mar 2019,20194,85.0,4640,6038,3351,14113,7748,617,353,5395,14113,1.2778835978835978,0.33479770424431377,277.94117647058823
TORNTPHARM,30,Mar 2020,20204,85.0,4739,5784,3402,14010,7533,712,2,5763,14010,1.199004975124378,0.3443254817987152,283.7647058823529
TORNTPHARM,33,Mar 2021,20214,85.0,5753,4874,3363,14075,7065,889,181,5940,14075,0.8348749571771155,0.4147779751332149,343.4117647058824
TORNTPHARM,36,Mar 2022,20224,85.0,5868,4070,2884,12906,6423,630,226,5628,12906,0.6836888963547791,0.4612583294591663,350.1764705882353
TORNTPHARM,39,Mar 2023,20234,169.0,6029,5369,3043,14610,8121,765,199,5524,14610,0.8662471765085511,0.4242299794661191,183.37278106508876
TORNTPHARM,41,Mar 2024,20244,169.0,6687,4022,3627,14505,8138,361,173,5834,14505,0.5866394399066511,0.4726645984143399,202.84023668639054
TORNTPHARM,40,Sep 2024,20242,169.0,7335,3128,4456,15088,7890,412,127,6659,15088,0.4168443496801706,0.4973488865323436,222.01183431952666
TITAN,7,Mar 2013,20134,89.0,1881,0,3914,5884,464,42,3,5375,5884,0.0,0.33480625424881033,22.134831460674157
TITAN,11,Mar 2014,20144,89.0,2434,807,2781,6111,614,33,3,5461,6111,0.31985731272294887,0.41286205203730975,28.348314606741575
TITAN,15,Mar 2015,20154,89.0,2995,100,2684,5868,699,55,3,5111,5868,0.0324254215304799,0.5255623721881391,34.651685393258425
TITAN,18,Mar 2016,20164,89.0,3418,113,2723,6342,771,107,30,5434,6342,0.03222127174222983,0.5529801324503312,39.40449438202247
TITAN,21,Mar 2017,20174,89.0,4144,1882,2293,8408,1189,152,431,6636,8408,0.44460193716040636,0.5034490960989534,47.561797752808985
TITAN,24,Mar 2018,20184,89.0,5001,1691,2740,9521,1474,43,36,7968,9521,0.33222003929273086,0.534607709274236,57.19101123595506
TITAN,27,Mar 2019,20194,89.0,5981,2393,3247,11710,1567,32,108,10003,11710,0.3942339373970346,0.5183603757472246,68.20224719101124
